As_of_Year,Respondent_ID,Agency_Code,Respondent_Name_TS,Respondent_City_TS,Respondent_State_TS,Respondent_ZIP_Code,Parent_Name_TS,Parent_City_TS,Parent_State_TS,Parent_ZIP_Code,Assets_000_Panel
2012,0000011343,1,FIRST NATIONAL BANK OF PANDORA,PANDORA,OH,45877,,,,,132098
2012,0000011397,1,FIRST NATIONAL BANK OF OKLAHOM,OKLAHOMA CITY,OK,73120,,,,,260075
2012,0000011412,1,FIRST NATIONAL COMMUNITY BANK,NEW RICHMOND,WI,54017,,,,,161180
2012,0000011443,1,ILLINOIS NATIONAL BANK,SPRINGFIELD,IL,62701,,,,,549007
2012,0000011526,1,"EAGLE VALLEY BANK, NA",STILLWATER,MN,55082,,,,,150438
2012,0000011573,1,THE CITIZENS NATIONAL BANK,BLUFFTON,OH,45817,,,,,589411
2012,0000011583,1,EVANS BK N A,ANGOLA,NY,14006,,,,,730893
2012,0000011700,1,FIRST NATIONAL BANK,EL PASO,TX,79925,FIRST FABENS BANCORPORATION,FABENS,TX,79838-0278,303002
2012,0000011715,1,LEMONT NATIONAL BANK,LEMONT,IL,60439,LEMONT BANCORP INC.,LEMONT,IL,60439,58668
2012,0000011798,1,FIRST NATIONAL BANK,LOUISBURG,KS,66053,,,,,80583
2012,0000011818,1,BREMER BANK NA (ST CLOUD),ST CLOUD,MN,56301-3403,BREMER FINANCIAL CORPORATION,ST PAUL,MN,55101-2135,608648
2012,0000011875,1,MERCHANTS NATIONAL BANK SACTO,SACRAMENTO,CA,95814,MERCHANTS HOLDING COMPANY,SACRAMENTO,CA,95814,184935
2012,0000011879,1,TEXAS NATIONAL BANK,EDINBURG,TX,78539,TEXAS NATIONAL BANK,EDINBURG,TX,78539,93004
2012,0000011952,1,FIRST NB OF GRANT PARK,GRANT PARK,IL,60940,"GRANT PARK BANCSHARES, INC.",GRANT PARK,IL,60940,118194
2012,0000012018,1,THE UPSTATE NATIONAL BANK,ROCHESTER,NY,14614,,,,,65064
2012,0000012044,1,CENTRAL NATIONAL BANK OF ENID,ENID,OK,73701,,,,,550790
2012,0000012072,1,FIRST NATIONAL BANK ALASKA,ANCHORAGE,AK,99503,,,,,2870340
2012,0000012095,1,STROUD NATIONAL BANK,STROUD,OK,74079,,,,,76725
2012,0000012158,1,CENTRAL NB OF POTEAU,POTEAU,OK,74953,,,,,226722
2012,0000012190,1,"INCOMMONS BANK, N.A.",MEXIA,TX,76667,,,,,97346
2012,0000012229,1,NATIONAL BANK OF BLACKSBURG T/,BLACKSBURG,VA,24062-9002,NATIONAL BANKSHARES INC,BLACKSBURG,VA,24062-9002,1063754
2012,0000012267,1,OLD POINT NATIONAL BANK,HAMPTON,VA,23663-9989,,,,,845323
2012,0000012308,1,"TEXAS REPUBLIC BANK, N.A.",FRISCO,TX,75034,,,,,46086
2012,0000012333,1,FIRST NATIONAL BANK OF STLOUIS,CLAYTON,MO,63105,,,,,1327659
2012,0000012346,1,SOUTHWEST NATIONAL BANK,WICHITA,KS,67202,REPUBLIC FINANCIAL CORP,WICHITA,KS,67203,421467
2012,0000012425,1,UNION CENTER NATIONAL BANK,UNION,NJ,07083,,,,,1432198
2012,0000012456,1,THE FARMERS NATIONAL BANK,BOWLING GREEN,KY,42104,FNB FINANCIAL CORP,SCOTTSVILLE,KY,42164,240971
2012,0000012462,1,"VANTAGE BANK TEXAS, NA",REFUGIO,TX,78377,VANTAGE BANCORP,SAN ANTONIO,TX,78216,250739
2012,0000012471,1,THE NEFFS NATIONAL BANK,NEFFS,PA,18065,NEFFS BANCORP INC,NEFFS,PA,18065,286170
2012,0000012523,1,FIRST NATIONAL BANK OF LA.,CROWLEY,LA,70527-0267,FINANCIAL CORPORATION OF LA.,CROWLEY,LA,70526,271000
2012,0000012591,1,VISION BANK,ADA,OK,74821-0669,"VISION BANCSHARES, INC",ADA,OK,74821,552016
2012,0000012700,1,HAMLIN NATIONAL BANK,HAMLIN,TX,79520-0308,,,,,96444
2012,0000012739,1,FIRST NATIONAL BANK OF EVANT,EVANT,TX,76525,FIRST NATIONAL BANK OF EVANT,EVANT,TX,76525,64077
2012,0000012779,1,"GREAT LAKES BANK, N.A.",BLUE ISLAND,IL,60406,"GLFR, INC",MATTESON,IL,60443,627240
2012,0000012810,1,"SAVANNAH BANK, N.A.",SAVANNAH,NY,13146,,,,,102711
2012,0000012850,1,FIRST LIBERTY NATIONAL BANK,LIBERTY,TX,77575-0000,,,,,286853
2012,0000012898,1,COMMUNITYBANK OF TEXAS,BEAUMONT,TX,77706,,,,,1515256
2012,0000012947,1,FNB MOOSE LAKE,MOOSE LAKE,MN,55767,FIRST FINANCIAL SERV OF ML INC,MOOSE LAKE,MN,55767,70380
2012,0000012955,1,CITIZENS NATIONAL BANK,ST. LOUIS,MO,63143,,,,,455035
2012,0000012968,1,KLEBERG FIRST NATIONAL BANK,KINGSVILLE,TX,78363,,,,,429374
2012,0000013023,1,CITIZENS NB OF PAINTSVILLE,PAINTSVILLE,KY,41240-1366,CITIZENS NATIONAL CORPORATION,PAINTSVILLE,KY,41240-1366,554701
2012,0000013046,1,FIRST NATIONAL BANK,COOPER,TX,75432,,,,,43817
2012,0000013078,1,PIONEER NATIONAL BANK,DULUTH,MN,55807,,,,,85630
2012,0000013102,1,THE FNB OF MOUNT DORA,MOUNT DORA,FL,32757,,,,,191772
2012,0000013107,1,"FIRST FINANCIAL BANK, N.A.",CLEBURNE,TX,76033,,,,,308584
2012,0000013116,1,WESTERN NATIONAL BANK,DULUTH,MN,55816,,,,,119603
2012,0000013121,1,MAHOPAC NATIONAL BANK,BREWSTER,NY,10509,,,,,881694
2012,0000013126,1,THE FIRST NATIONAL BANK OF LI,GLEN HEAD,NY,11545,FIRST OF LONG ISLAND CORP,GLEN HEAD,NY,11545,2021902
2012,0000013202,1,THE FIRST NATIONAL BANK OF BAN,BANGOR,WI,54614-0129,,,,,203707
2012,0000013295,1,STERLING NATIONAL BANK,GREAT NECK,NY,11021-3006,STERLING NATIONAL BANK,NEW YORK,NY,10019-6108,2458228
2012,0000013347,1,GIRARD NATIONAL BANK,GIRARD,KS,66743-0067,,,,,512660
2012,0000013431,1,CATTLE NATIONAL BANK & TRUST C,SEWARD,NE,68434,,,,,199102
2012,0000013443,1,CITIZENS NATIONAL BANK,HENDERSON,TX,75652-3106,,,,,896948
2012,0000013448,1,FIRST NATIONAL BANK IN GEORGET,GEORGETOWN,IL,61846,,,,,42690
2012,0000013479,1,LINCOLN NATIONAL BANK,HODGENVILLE,KY,42748,,,,,155384
2012,0000013516,1,CITIZENS NATIONAL BANK OF TEXA,WAXAHACHIE,TX,75168,,,,,564978
2012,0000013543,1,FIRST NB IN GREEN FOREST,GREEN FOREST,AR,72638,,,,,365554
2012,0000013579,1,FIRST NATIONAL BANK IN TREMONT,TREMONT,IL,61568,,,,,119368
2012,0000013614,1,STATE NATIONAL BANK OF TEXAS,IOWA PARK,TX,76367,NORTH CENTRAL TEXAS BANCSHARES,IOWA PARK,TX,76367,207100
2012,0000013637,1,FIRST NATL BK OF EAST ARK,FORREST CITY,AR,72336-2019,,,,,355009
2012,0000013641,1,1ST NATIONAL BANK OF SOUTH FLO,HOMESTEAD,FL,33030-3233,,,,,302282
2012,0000013675,1,FIRST NATIONAL BANK,VALLEY MILLS,TX,76689,VALLEY MILLS FINANCIAL CORP,VALLEY MILLS,TX,76689,100558
2012,0000013678,1,BRENHAM NATIONAL BANK,BRENHAM,TX,77834,,,,,272457
2012,0000013684,1,MB FINANCIAL BANK NA,ROSEMONT,IL,60018,MB FINANCIAL BANK NA,ROSEMONT,IL,60018,9792391
2012,0000013722,1,"BRITTON & KOONTZ BANK, N.A.",NATCHEZ,MS,39120,BRITTON & KOONTZ CAPITAL CORP,NATCHEZ,MS,39120,365845
2012,0000013731,1,"CLASSIC BANK, NA",CAMERON,TX,76520,,,,,235985
2012,0000013742,1,FIRST NATIONAL BANK,ORRVILLE,OH,44667,,,,,403382
2012,0000013752,1,THE HEADLAND NATIONAL BANK,HEADLAND,AL,36345,HNB HOLDING COMPANY,HEADLAND,AL,36345,108560
2012,0000013778,1,"EXTRACO BANKS, N.A.",TEMPLE,TX,76501,,,,,1194000
2012,0000013790,1,"ALERUS FINANCIAL, N.A.",GRAND FORKS,ND,58206-6001,,,,,1154398
2012,0000013809,1,FIRST NATIONAL BANK IN PAXTON,PAXTON,IL,60957,,,,,72467
2012,0000013835,1,MILLBURY NATIONAL BANK,MILLBURY,MA,01527,,,,,71718
2012,0000013847,1,THE CITIZENS NB OF WOODSFIELD,WOODSFIELD,OH,43793,,,,,71819
2012,0000013871,1,COMMUNITY NTL BANK OF NW PA,ALBION,PA,16401,,,,,77955
2012,0000013872,1,THE NATIONAL BANK & TRUST COMP,SYCAMORE,IL,60178,,,,,589812
2012,0000013879,1,NATIONAL EXCHANGE B&T,FOND DU LAC,WI,54935,,,,,1273731
2012,0000013934,1,FIRST LOCKHART NATIONAL BANK,LOCKHART,TX,78644-0600,"LOCKHART BANKSHARES, INC.",LOCKHART,TX,78644-0600,159912
2012,0000013941,1,FIRST NATIONAL BANK OF LAGRANG,LAGRANGE,IL,60525,"F.N.B.C. OF LAGRANGE, INC",LAGRANGE,IL,60525,317394
2012,0000013944,1,GREENVILLE NATIONAL BANK,GREENVILLE,OH,45331,,,,,360447
2012,0000013972,1,MINNSTAR BANK N.A.,LAKE CRYSTAL,MN,56055-0270,LAKE CRYSTAL BANCORPORATION IN,LAKE CRYSTAL,MN,56055-0270,114319
2012,0000014005,1,FIRST TEXOMA NATIONAL BANK,DURANT,OK,74701,,,,,169719
2012,0000014012,1,FIRST NATIONAL BANK,GEORGE WEST,TX,78022,,,,,230188
2012,0000014062,1,HILLSDALE COUNTY NATIONAL BANK,HILLSDALE,MI,49242,,,,,382506
2012,0000014109,1,NATIONAL BANK OF COMMERCE,SUPERIOR,WI,54880,NATCOM BANCSHARES,SUPERIOR,WI,54880,539612
2012,0000014124,1,FIRST NATIONAL BANK,EDINBURG,TX,78540-0810,,,,,3517003
2012,0000014141,1,BROOKVILLE NATIONAL BANK,BROOKVILLE,OH,45309,BNB BANCORP,BROOKVILLE,OH,45309,102605
2012,0000014144,1,FIRST NATIONAL BANK IN HOWELL,HOWELL,MI,48843-2251,FNBH BANCORP,HOWELL,MI,48843-2251,292121
2012,0000014149,1,HASKELL NATIONAL BANK,HASKELL,TX,79544-0998,,,,,70083
2012,0000014163,1,FIRST NATIONAL BANK,GOODLAND,KS,67735-0570,,,,,257256
2012,0000014203,1,NATIONAL BANK OF OHIO,OAK HARBOR,OH,43449,,,,,212631
2012,0000014206,1,AMARILLO NATIONAL BANK,AMARILLO,TX,79101,,,,,3157134
2012,0000014221,1,FIRST NATIONAL BANK & TRUST CO,ROCHELLE,IL,61068,,,,,225334
2012,0000014240,1,NEWFIELD NATIONAL BANK,NEWFIELD,NJ,08344,,,,,514399
2012,0000014252,1,FIRST NATIONAL BANK,PIERRE,SD,57501,FIRST NATIONAL BANK,PIERRE,SD,57501,696810
2012,0000014255,1,THE CITIZENS NATIONAL BANK OF,QUITMAN,GA,31643,,,,,111033
2012,0000014268,1,FIRST NATIONAL BANK IN CARLYLE,CARLYLE,IL,62231,,,,,150489
2012,0000014290,1,LORAIN NATIONAL BANK,LORAIN,OH,44052,"LNB BANCORP, INC.",LORAIN,OH,44052,1167862
2012,0000014310,1,FIRST NATIONAL BANK IN STAUNTO,STAUNTON,IL,62088,,,,,480166
2012,0000014328,1,FIRST NATIONAL BANK,RUSTON,LA,71270,"FIRST NORTH LA BANCSHARES, INC",ARCADIA,LA,71001,190266
2012,0000014347,1,"CNB BANK & TRUST, N.A.",CARLINVILLE,IL,62626,"CNB BANK & TRUST, N.A.",CARLLINVILLE,IL,62626,682481
2012,0000014351,1,THE HONDO NATIONAL BANK,HONDO,TX,78861,,,,,161955
2012,0000014369,1,"STILLMAN BANCCORP, N. A.",STILLMAN VALLEY,IL,61084-0150,"STILLMAN BANCCORP, INC.",STILLMAN VALLEY,IL,61084-0150,415949
2012,0000014371,1,"COMMERCIAL BANK OF TEXAS, N.A.",NACOGDOCHES,TX,75961,,,,,451384
2012,0000014397,1,THE BARABOO NATIONAL BANK,BARABOO,WI,53913,,,,,766052
2012,0000014399,1,NATIONAL REPUBLIC BK CHICAGO,CHICAGO,IL,60607,,,,,1297146
2012,0000014418,1,PEOPLES NATIONAL BANK OF KEWAN,KEWANEE,IL,61443,PEOPLES FINANCIAL CORP OF IL,KEWANEE,IL,61443,251987
2012,0000014429,1,HELENA NATIONAL BANK,HELENA,AR,72342,,,,,175369
2012,0000014447,1,BROADWAY NATIONAL BANK,SAN ANTONIO,TX,78209,BROADWAY BANCSHARES,SAN ANTONIO,TX,78209,2465755
2012,0000014458,1,FARMERS-MERCHANTS NATIONAL BAN,PAXTON,IL,60957,,,,,107450
2012,0000014479,1,BUENA VISTA NATIONAL BANK,CHESTER,IL,62233,,,,,137370
2012,0000014488,1,"MERCHANTS BANK, N.A.",WINONA,MN,55987,"MERCHANTS BANK, N.A.",WINONA,MN,55987,1241069
2012,0000014510,1,NATIONAL BANK,HILLSBORO,IL,62049,,,,,310441
2012,0000014512,1,FIRST NATIONAL BANK OF ILLINOI,LANSING,IL,60438,,,,,376200
2012,0000014531,1,CROOKSTON NATIONAL BANK,CROOKSTON,MN,56716,,,,,56686
2012,0000014532,1,FIRST NATIONAL BANK OF CLINTON,CLINTON,MO,64735,,,,,70433
2012,0000014546,1,FORT SILL NATIONAL BANK,FORT SILL,OK,73503,,,,,366212
2012,0000014564,1,FIRST BANKERS TRUST COMPANY,QUINCY,IL,62301,"FIRST BANKERS TRUSTSHARES, INC",QUINCY,IL,62301,713663
2012,0000014566,1,FOREST PARK NATIONAL BANK & TR,FOREST PARK,IL,60130,,,,,191908
2012,0000014592,1,FIRST NATIONAL BANK OF PICAYUN,PICAYUNE,MS,39466,,,,,208098
2012,0000014598,1,FIRST FINANCIAL BANK N.A. SW,SWEETWATER,TX,79556-4523,FIRST FINANCIAL BANKSHARES INC,ABILENE,TX,79601-5108,174065
2012,0000014607,1,NATIONAL BANK OF PETERSBURG,PETERSBURG,IL,62675,"NBP FINANCIAL SERVICE, INC.",PETERSBURG,IL,62675,137767
2012,0000014617,1,NATIONAL BANK OF ST ANNE,ST ANNE,IL,60964-0380,,,,,55530
2012,0000014619,1,FIRST NATIONAL BANK OF PULASKI,PULASKI,TN,38478-0289,,,,,634940
2012,0000014680,1,FIRST NATIONAL BANK OF SCOTIA,SCOTIA,NY,12302,,,,,373788
2012,0000014688,1,ALBANY BANK AND TRUST,CHICAGO,IL,60625,,,,,523409
2012,0000014703,1,"OMNIBANK, N.A.",HOUSTON,TX,77060,"BANCSHARES, INC.",HOUSTON,TX,77021,335949
2012,0000014717,1,FIRST NATIONAL BANK,DAVENPORT,IA,52807,,,,,67411
2012,0000014731,1,"OZARK HERITAGE BANK, NA",MOUNTAIN VIEW,AR,72560-2750,"OZARK HERITAGE BANK, NA",MOUNTAIN VIEW,AR,72560-2750,64689
2012,0000014740,1,FIRST NATIONAL BANK OF AMERICA,EAST LANSING,MI,48823,"FIRST NATIONAL BANCSHARES, INC",EAST LANSING,MI,48823,569541
2012,0000014757,1,FISHER NATIONAL BANK,FISHER,IL,61843,,,,,78906
2012,0000014766,1,FIRST NATIONAL BANK OF CRESTVI,CRESTVIEW,FL,32539,,,,,107943
2012,0000014804,1,"JGB BANK, NA",MIAMI,FL,33122,,,,,381011
2012,0000014807,1,CITY NATIONAL BANK OF WV,CROSS LANES,WV,25313,CITY HOLDING COMPANY,CROSS LANES,WV,25313-1408,2753165
2012,0000014821,1,FIRST NATIONAL BANK,PORT LAVACA,TX,77979,,,,,217251
2012,0000014838,1,SEACOAST NATIONAL BANK,STUART,FL,34995-9012,SEACOAST BANKING CORPORATION,STUART,FL,34994,2135751
2012,0000014898,1,COMMUNITY NATIONAL BK & TRUST,CORSICANA,TX,75110,,,,,376703
2012,0000014905,1,FIRST NATIONAL BANK OF ALVIN,ALVIN,TX,77511-0606,COASTAL BANCSHARES,PEARLAND,TX,77588-0066,110967
2012,0000014911,1,HAWAII NATIONAL BANK,HONOLULU,HI,96817,,,,,618394
2012,0000014949,1,FRANKLIN NB OF MINNEAPOLIS,MINNEAPOLIS,MN,55401,,,,,145697
2012,0000014986,1,FIRST NATIONAL BANK,MIDWEST CITY,OK,73110,,,,,431964
2012,0000014991,1,UNIVERSITY NATIONAL BANK,ST PAUL,MN,55103,,,,,417323
2012,0000014993,1,FIRST NATL BANK OF BROOKFIELD,BROOKFIELD,IL,60513,,,,,164354
2012,0000015000,1,FNB OF SOUTH MIAMI,SOUTH MIAMI,FL,33143,,,,,414383
2012,0000015037,1,AMERICAN HERITAGE NATIONAL BAN,LONG PRAIRIE,MN,56347-0509,,,,,211551
2012,0000015038,1,DUPAGE NATIONAL BANK,WEST CHICAGO,IL,60185,DUPAGE NATIONAL BANK,WEST CHICAGO,IL,60185,68499
2012,0000015058,1,PIKES PEAK NATIONAL BANK,COLORADO SPRINGS,CO,80904,PIKES PEAK NATIONAL COMPANY,COLORADO SPRINGS,CO,80904,74433
2012,0000015089,1,FIRST NATIONAL BANK OF NOR CAL,COLMA,CA,94044,,,,,715622
2012,0000015108,1,LOS ALAMOS NATIONAL BANK,LOS ALAMOS,NM,87544,TRINITY CAPITAL CORPORATION,LOS ALAMOS,NM,87544,1515912
2012,0000015161,1,PEOPLES NATIONAL BANK OF MORA,MORA,MN,55051,,,,,156928
2012,0000015171,1,FIRST NAT BANK LAKE JACKSON,LAKE JACKSON,TX,77566,,,,,243953
2012,0000015247,1,GRUNDY NATIONAL BANK,GRUNDY,VA,24614-2080,GRUNDY NATIONAL BANK,GRUNDY,VA,24614,351988
2012,0000015257,1,COMMERCIAL NATIONAL BANK,TEXARKANA,AR,75504,,,,,193887
2012,0000015292,1,INWOOD NATIONAL BANK,DALLAS,TX,75209,,,,,1425373
2012,0000015302,1,"MONTGOMERY BANK, NA",SIKESTON,MO,63801,,,,,881247
2012,0000015309,1,FIRST NATL BANK OF THE LAKES,NAVARRE,MN,55392-0123,,,,,60934
2012,0000015359,1,HILLTOP NATIONAL BANK,CASPER,WY,82602,,,,,572190
2012,0000015379,1,SECURITY NATIONAL BANK-OMAHA,OMAHA,NE,68124,,,,,651887
2012,0000015401,1,HERITAGE BANK NA,SPICER,MN,56288-0658,HERITAGE BANCSHARES GROUP INC,WILLMAR,MN,56201,463178
2012,0000015409,1,FIRST NATIONAL BANK OF WYOMING,LARAMIE,WY,82070,,,,,181380
2012,0000015417,1,COMMUNITY NATIONAL BANK,DAYTON,TN,37321-0255,,,,,215254
2012,0000015429,1,FIRST NATIONAL BANK SALLISAW,ROLAND,OK,74954,,,,,223553
2012,0000015435,1,AMERICAN NATIONAL BANK,OMAHA,NE,68114,,,,,1928109
2012,0000015482,1,PINE BLUFF NATIONAL BANK,PINE BLUFF,AR,71611,JEFFERSON BANCSHARES,PINE BLUFF,AR,71611,386241
2012,0000015535,1,FIRST NAT. BANK OF CENTRAL AL,TUSCALOOSA,AL,35401,,,,,248507
2012,0000015543,1,CONSUMERS NATIONAL BANK,MINERVA,OH,44657,,,,,311445
2012,0000015572,1,FIRST NATIONAL BANK OF GRIFFIN,GRIFFIN,GA,30224,,,,,236786
2012,0000015576,1,STEARNS BANK NA,ST. CLOUD,MN,56301,,,,,1174734
2012,0000015592,1,ACADEMY NATIONAL BANK,COLORADO SPRINGS,CO,80903-1505,"DICKINSON FINANCIAL CORP, INC",KANSAS CITY,MO,64105-2164,282084
2012,0000015593,1,HOMETOWN BANK N.A.,GALVESTON,TX,77552-3909,,,,,426033
2012,0000015608,1,FIDELITY NATIONAL BANK,WEST MEMPHIS,AR,72301,,,,,332453
2012,0000015651,1,SOUTHEAST FIRST NATIONAL BANK,SUMMERVILLE,GA,30747,SUMMERVILLE/TRION BANCSHARES,SUMMERVILLE,GA,30747,64719
2012,0000015698,1,HIAWATHA NATIONAL BANK,HAGER CITY,WI,54014-0156,,,,,83107
2012,0000015733,1,PENNSVILLE NATIONAL BANK,PENNSVILLE,NJ,08070,,,,,196578
2012,0000015738,1,TRI CITY NATIONAL BANK,OAK CREEK,WI,53154,,,,,1214504
2012,0000015748,1,"EASTERN NATIONAL BANK, N.A.",MIAMI,FL,33131,,,,,393688
2012,0000015750,1,NATIONAL BANK OF SALLISAW,SALLISAW,OK,74955,FIRST NATIONAL BANK FORT SMITH,FORT SMITH,AR,72902,112024
2012,0000015765,1,FIRST NATIONAL BANK OF MCHENRY,MCHENRY,IL,60051-0338,FIRST MCHENRY CORP,MCHENRY,IL,60050,152931
2012,0000015799,1,FIRST NATIONAL BANK,MASSENA,IA,50853,FIRST NATIONAL BANCORP.,FONTANELLE,IA,50846,206648
2012,0000015817,1,THUMB NATIONAL BANK & TRUST CO,PIGEON,MI,48755,,,,,215436
2012,0000015820,1,"AMERICAN BANK, NA",CORPUS CHRISTI,TX,78466-6469,AMERICAN BANK HOLDING CORP,CORPUS CHRISTI,TX,78466-6469,1053569
2012,0000015836,1,METROPOLITAN NATIONAL BANK,LITTLE ROCK,AR,72201-8010,METROPOLITAN NATIONAL BANK,LITTLE ROCK,AR,72201-8010,1048403
2012,0000015850,1,COMMUNITY BANK NATIONAL ASSOC,MOBILE,AL,36608,COMMUNITY BANCSHARES,BRANDON,MS,39042,95378
2012,0000015974,1,EXECUTIVE NATIONAL BANK,MIAMI,FL,33186,,,,,275514
2012,0000015977,1,CITY NATIONAL BANK OF FLORIDA,MIAMI,FL,33130-1712,"CM FLORIDA HOLDINGS, INC.",MIAMI,FL,33130-1712,3973767
2012,0000015980,1,"TOWN NORTH BANK, N.A.",DALLAS,TX,75254,,,,,714214
2012,0000016076,1,CITIZENS NATIONAL BANK,SEVIERVILLE,TN,37864-4610,,,,,859826
2012,0000016142,1,CITY NATIONAL BANK OF NJ,NEWARK,NJ,07103,,,,,358432
2012,0000016226,1,THE NATIONAL BANK OF TEXAS,FORT WORTH,TX,76106,,,,,148555
2012,0000016240,1,LOS ANGELES NATIONAL BANK,BUENA PARK,CA,90621,,,,,193039
2012,0000016248,1,PROGRESSIVE BANK NA,WHEELING,WV,26003,,,,,293024
2012,0000016325,1,CONTINENTAL NB OF MIAMI,MIAMI,FL,33135,,,,,290664
2012,0000016357,1,LAKESIDE NATIONAL BANK,ROCKWALL,TX,75032,,,,,53631
2012,0000016392,1,CANON NATIONAL BANK,CANON CITY,CO,81212,,,,,226571
2012,0000016401,1,SABADELL UNITED BANK NA,MIAMI,FL,33131,,,,,3523509
2012,0000016405,1,"QUAIL CREEK BANK, N.A.",OKLAHOMA CITY,OK,73120,,,,,468320
2012,0000016407,1,FAR EAST NATIONAL BANK,LOS ANGELES,CA,90012,,,,,1397571
2012,0000016473,1,FIRST NATIONAL BANK *U*S*A*,BOUTTE,LA,70039,FIRST ST CHARLES BANCSHARES,BOUTTE,LA,70039,144505
2012,0000016487,1,FIRST NATIONAL COMMUNITY BANK,CHATSWORTH,GA,30705,,,,,127719
2012,0000016516,1,FIDELITY NATIONAL  BANK,MEDFORD,WI,54451,FIDELITY BANKCORP,MEDFORD,WI,54451,91102
2012,0000016553,1,COMMONWEALTH NATIONAL BANK,MOBILE,AL,36617,"CNB BANKCORP, INC",MOBILE,AL,36617,65062
2012,0000016579,1,FIRST NATIONAL BANK,HAMILTON,AL,35570,MARION COUNTY BANKSHARES,HAMILTON,AL,35570,282275
2012,0000016593,1,COLUMBIA NATIONAL BANK,COLUMBIA,IL,62236,,,,,42637
2012,0000016617,1,AMERICAN NATIONAL BANK,WICHITA FALLS,TX,76308,AMERICAN NATIONAL BANK,WICHITA FALLS,TX,76308,467285
2012,0000016625,1,ANAHUAC NATIONAL BANK,ANAHUAC,TX,77514,,,,,73358
2012,0000016626,1,CENTRAL NATIONAL BANK,WACO,TX,76712,,,,,605791
2012,0000016629,1,MODERN BANK N.A.,NEW YORK,NY,10065,,,,,614311
2012,0000016643,1,"BANKCHAMPAIGN, N.A.",CHAMPAIGN,IL,61820,,,,,208610
2012,0000016658,1,WESTERN NATIONAL BANK,ODESSA,TX,79764,WNB BANCSHARES INC.,ODESSA,TX,79760-4597,1198085
2012,0000016752,1,LUBBOCK NATIONAL BANK,LUBBOCK,TX,79414,,,,,738337
2012,0000016804,1,MERCANTIL COMMERCEBANK,MIAMI,FL,33182,,,,,6635895
2012,0000016809,1,"FIRST COMMUNITY BANK, NA",SAN BENITO,TX,78586,,,,,206049
2012,0000016814,1,TWIN RIVER NATIONAL BANK,LEWISTON,ID,83501,,,,,72342
2012,0000016840,1,NEW OMNI BANK N.A.,ALHAMBRA,CA,91801,,,,,153496
2012,0000016892,1,WOODFOREST NATIONAL BANK,THE WOODLANDS,TX,77380,WOODFOREST FINANCIAL GROUP,THE WOODLANDS,TX,77380,3488863
2012,0000016921,1,SIOUXLAND NATIONAL BANK,SOUTH SIOUX CITY,NE,68776,,,,,46829
2012,0000016941,1,NATIONAL BANK OF ARKANSAS,NORTH LITTLE ROCK,AR,72116,,,,,187071
2012,0000017000,1,EVERGREEN NATIONAL BANK,EVERGREEN,CO,80437-2020,,,,,99768
2012,0000017001,1,FIRST NATIONAL BANK OF BURLESO,BURLESON,TX,76097,CITADEL BANKCORP INC,BURLESON,TX,76097,190047
2012,0000017002,1,COMMUNITY NATIONAL BANK,HONDO,TX,78861-0130,MEDINA COMMUNITY BANCSHARES,HONDO,TX,78861-0130,167755
2012,0000017020,1,"HOUSTON COMMUNITY BANK, N.A.",HOUSTON,TX,77067,"HOUSTON CITY BANCSHARES, INC",HOUSTON,TX,77067,255525
2012,0000017038,1,GREAT SOUTHERN NATIONAL BANK,MERIDIAN,MS,39301,,,,,263833
2012,0000017043,1,AMERICAN NATIONAL BANK OF TX,TERRELL,TX,75160,,,,,2334659
2012,0000017045,1,"FIRST FIDELITY BANK, NA",OKLAHOMA CITY,OK,73118,FIRST FIDELITY BANCORP INC.,OKLAHOMA CITY,OK,73123,1141933
2012,0000017174,1,VALLEY NATIONAL BANK,TULSA,OK,74137,,,,,219674
2012,0000017176,1,MISSION NATIONAL BANK,SAN FRANCISCO,CA,94103,,,,,185934
2012,0000017319,1,AMERICAN BANK N.A.,WACO,TX,76715,,,,,357205
2012,0000017464,1,FARMERS BANK AND TRUST NA,GREAT BEND,KS,67530,,,,,648887
2012,0000017525,1,CAPITOL NATIONAL BANK,LANSING,MI,48933,CAPITOL BANCORP LIMITED,LANSING,MI,48933,153938
2012,0000017548,1,"BANK OF WHITTIER, N.A.",WHITTIER,CA,90603,,,,,49298
2012,0000017553,1,OLD FLORIDA NATIONAL BANK,ORLANDO,FL,32801,OLD FLORIDA BANCSHARES INC,ORLANDO,FL,32801,593964
2012,0000017591,1,METROPOLITAN NATIONAL BANK,SPRINGFIELD,MO,65802,,,,,472701
2012,0000017611,1,LONE STAR NATIONAL BANK,MCALLEN,TX,78504,LONE STAR NATIONAL BANK,MCALLEN,TX,78504,2174674
2012,0000017694,1,FIRST COMMUNITY NATIONAL BANK,CUBA,MO,65453-0508,STEELVILLE COMMUNITY BANK SHAR,STEELVILLE,MO,65565-0159,222029
2012,0000017764,1,AMERICAN NATIONAL BANK,ARDMORE,OK,73403,,,,,295657
2012,0000017816,1,WOODHAVEN NATIONAL BANK,FORT WORTH,TX,76124-1248,,,,,413644
2012,0000017826,1,"TEXAS COMMUNITY BANK, N.A.",LAREDO,TX,78045,,,,,1061219
2012,0000017828,1,CROCKETT NATIONAL BANK,SAN ANGELO,TX,76903,,,,,299713
2012,0000017862,1,"FIRST COMMERCIAL BANK, N.A.",SEGUIN,TX,78156,,,,,109838
